,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1409,048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,3665,1,45,1.24,3625,3710,3600,37357,136231610,36650000000,10000000,KSQ
1410,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5080,2,-50,-0.97,5130,5130,5080,4149,21378730,36576000000,7200000,KSQ
1411,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1341,1,34,2.6,1307,1346,1289,193182,254614221,36575801820,27275020,KSQ
1412,452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,2590,2,-15,-0.58,2595,2685,2555,74704,193509495,36509624200,14096380,KSQ
1413,090150,KR7090150004,아이윈,KOSDAQ,중견기업부,868,2,-12,-1.36,872,889,867,132184,115343570,36347754324,41875293,KSQ
1414,088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,1160,2,-14,-1.19,1174,1228,1134,74957,86846174,36344736040,31331669,KSQ
1415,439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),10370,2,-30,-0.29,10360,10400,10350,9666,100464290,36315740000,3502000,KSQ
1416,196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,801,2,-53,-6.21,853,885,800,82633,67751853,36300985182,45319582,KSQ
1417,196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ
1418,222420,KR7222420002,쎄노텍,KOSDAQ,중견기업부,796,2,-6,-0.75,802,806,796,13935,11137511,36186343876,45460231,KSQ
1419,267790,KR7267790004,배럴,KOSDAQ,중견기업부,4585,1,65,1.44,4520,4740,4520,7020,32202085,36168772500,7888500,KSQ
1420,069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,3525,2,-140,-3.82,3645,3735,3525,30671,110062565,36113004600,10244824,KSQ
1421,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2925,1,155,5.6,2745,3100,2745,384043,1130361365,35959950000,12294000,KSQ
1422,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4790,2,-5,-0.1,4795,4840,4730,13512,64169270,35707007100,7454490,KSQ
1423,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,5920,1,90,1.54,5780,6020,5780,3181,18825930,35679780800,6026990,KSQ
1424,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5560,2,-40,-0.71,5600,5610,5470,9859,54250380,35517280000,6388000,KSQ
1425,351320,KR7351320007,에스에이티이엔지,KOSDAQ,벤처기업부,1610,2,-13,-0.8,1623,1635,1601,4187,6801083,35445576460,22015886,KSQ
1426,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2835,2,-110,-3.74,2870,2935,2790,54868,156529220,35440266960,12500976,KSQ
1427,017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,3025,1,10,0.33,3015,3150,2965,79024,239257115,35295781675,11668027,KSQ
1428,303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,2730,2,-30,-1.09,2760,2790,2705,23724,64897345,35154796950,12877215,KSQ
1429,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1586,2,-1,-0.06,1590,1615,1572,37530,59778841,35110075000,22137500,KSQ
1430,221800,KR7221800006,유투바이오,KOSDAQ,기술성장기업부,3105,2,-145,-4.46,3220,3355,3070,261903,835697245,35046743580,11287196,KSQ
1431,035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,470,2,-5,-1.05,475,485,468,35503,16813311,34986647250,74439675,KSQ
1432,068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,3515,1,65,1.88,3450,3695,3440,22640,79562260,34937743210,9939614,KSQ
1433,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,3985,2,-215,-5.12,4200,4200,3970,39589,159241260,34935777700,8766820,KSQ
1434,002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,2815,2,-40,-1.4,2830,2855,2800,24590,69150975,34906000000,12400000,KSQ
1435,137080,KR7137080008,나래나노텍,KOSDAQ,벤처기업부,3150,2,-180,-5.41,3330,3350,3145,23728,76137980,34837179300,11059422,KSQ
1436,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3625,2,-15,-0.41,3615,3660,3605,6968,25256210,34827811000,9607672,KSQ
1437,066360,KR7066360009,체리부로,KOSDAQ,중견기업부,726,3,0,0.0,726,726,710,72399,51910587,34813162890,47952015,KSQ
1438,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,8010,2,-10,-0.12,8200,8200,7810,7915,62887800,34794799200,4343920,KSQ
1439,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,우량기업부,1325,2,-5,-0.38,1330,1338,1319,27038,35926367,34745933450,26223346,KSQ
1440,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,800,2,-17,-2.08,808,819,780,121944,97243454,34745266400,43431583,KSQ
1441,065060,KR7065060006,지엔코,KOSDAQ,중견기업부,321,2,-1,-0.31,322,322,314,114057,36133989,34670582124,108008044,KSQ
1442,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),71,2,-1,-1.39,72,73,70,5916162,420718625,34654562317,488092427,KSQ
1443,348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),818,2,-14,-1.68,825,843,818,79018,65306929,34480344180,42152010,KSQ
1444,331520,KR7331520007,밸로프,KOSDAQ,중견기업부,677,2,-12,-1.74,689,692,667,225794,152401742,34435192030,50864390,KSQ
1445,380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1156,2,-69,-5.63,1200,1216,1137,279571,325972112,34425212976,29779596,KSQ
1446,052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,2355,2,-35,-1.46,2385,2405,2355,34332,81531130,34401689280,14607936,KSQ
1447,058450,KR7058450008,한주에이알티,KOSDAQ,중견기업부,2380,2,-15,-0.63,2395,2560,2360,71485,175614830,34396876220,14452469,KSQ
1448,415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,8120,2,-120,-1.46,8330,8330,8060,6187,50253220,34311043760,4225498,KSQ
1449,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,438,1,12,2.82,426,452,421,424363,186683252,34304594496,78320992,KSQ
1450,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,2875,2,-65,-2.21,2995,2995,2875,26243,76288970,34259434375,11916325,KSQ
1451,307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,753,2,-117,-13.45,870,883,753,1432602,1133864582,34109302887,45297879,KSQ
1452,192410,KR7192410009,휴림네트웍스,KOSDAQ,중견기업부,2385,1,5,0.21,2380,2420,2290,58322,137021305,33951739050,14235530,KSQ
1453,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,3200,2,-10,-0.31,3280,3310,3120,70104,224142265,33913161600,10597863,KSQ
1454,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2600,3,0,0.0,2600,2615,2565,22371,57817840,33834200400,13013154,KSQ
1455,221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,1805,2,-27,-1.47,1832,1832,1805,5677,10284349,33754512605,18700561,KSQ
1456,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,5180,3,0,0.0,5180,5230,5150,5502,28577560,33670000000,6500000,KSQ
1457,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1549,1,4,0.26,1545,1558,1525,31266,48320159,33620694926,21704774,KSQ
1458,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,2830,2,-70,-2.41,2875,2900,2815,123855,351726775,33527666560,11847232,KSQ
1459,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,3460,2,-30,-0.86,3745,3760,3455,53635,189534745,33423600000,9660000,KSQ
1460,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,868,2,-2,-0.23,870,875,858,44577,38486959,33356298220,38428915,KSQ
1461,238200,KR7238200000,비피도,KOSDAQ,중견기업부,4070,1,15,0.37,4150,4155,4000,28873,116854235,33292600000,8180000,KSQ
1462,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,1998,1,1,0.05,2000,2020,1980,108389,216284854,33211395360,16622320,KSQ
1463,229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,2175,2,-80,-3.55,2310,2310,2140,82196,179080780,33155710875,15244005,KSQ
1464,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,3580,1,160,4.68,3420,3720,3420,163173,586462815,33154025580,9260901,KSQ
1465,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1466,2,-30,-2.01,1496,1513,1466,14546,21489669,33123032696,22594156,KSQ
1466,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2085,2,-10,-0.48,2090,2110,2005,163718,335520100,33108915960,15879576,KSQ
1467,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3260,2,-45,-1.36,3300,3305,3245,32801,107183640,33068934700,10143845,KSQ
1468,128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,1238,2,-22,-1.75,1265,1315,1155,77846,95560046,33042789480,26690460,KSQ
1469,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,6100,2,-180,-2.87,6500,6500,5950,25946,156604900,32970378000,5404980,KSQ
1470,143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,739,2,-1,-0.14,733,758,724,56584,41529826,32959322405,44599895,KSQ
1471,148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,1048,2,-13,-1.23,1050,1090,1040,13658,14361660,32955119800,31445725,KSQ
1472,008470,KR7008470007,부스타,KOSDAQ,중견기업부,3920,2,-5,-0.13,3925,3925,3885,1013,3966865,32946816000,8404800,KSQ
1473,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1327,2,-22,-1.63,1341,1375,1310,73029,96911722,32939274374,24822362,KSQ
1474,054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,491,2,-1,-0.2,492,492,487,17411,8524582,32890074445,66985895,KSQ
1475,290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,2055,2,-105,-4.86,2180,2180,2055,13466,28296010,32734838910,15929362,KSQ
1476,065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,4410,2,-25,-0.56,4435,4435,4400,6004,26501690,32563237140,7383954,KSQ
1477,299910,KR7299910000,애닉,KOSDAQ,관리종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
1478,208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,233,2,-2,-0.85,235,239,229,268914,62981492,32442979182,139240254,KSQ
1479,043710,KR7043710003,서울리거,KOSDAQ,중견기업부,639,1,7,1.11,625,658,625,15053,9467811,32077084320,50198880,KSQ
1480,059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,4495,2,-40,-0.88,4535,4600,4475,4585,20655605,31783515700,7070860,KSQ
1481,187790,KR7187790001,나노,KOSDAQ,관리종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ
1482,312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,1550,2,-63,-3.91,1613,1613,1550,28324,43998948,31398176400,20256888,KSQ
1483,115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,461,1,2,0.44,459,480,454,193423,88884093,31330943000,67963000,KSQ
1484,101390,KR7101390003,아이엠,KOSDAQ,투자주의환기종목(소속부없음),2970,1,90,3.13,2905,3170,2905,181519,548500720,31327812450,10548085,KSQ
1485,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,498,2,-1,-0.2,499,510,498,26205,13145615,31174382178,62599161,KSQ
1486,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3815,2,-60,-1.55,3875,3935,3785,32252,123515205,31146224620,8164148,KSQ
1487,072950,KR7072950009,빛샘전자,KOSDAQ,우량기업부,3860,2,-70,-1.78,3900,3950,3860,31873,123848180,31083074600,8052610,KSQ
1488,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7010,2,-240,-3.31,7260,7420,7010,9801,70278190,30844000000,4400000,KSQ
1489,039310,KR7039310008,세중,KOSDAQ,중견기업부,1700,1,14,0.83,1686,1730,1685,11127,18841669,30806833900,18121667,KSQ
1490,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1712,1,42,2.51,1670,1721,1636,108998,184198055,30730560928,17950094,KSQ
1491,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1251,2,-28,-2.19,1271,1279,1240,39352,49241644,30579851826,24444326,KSQ
1492,016920,KR7016920001,카스,KOSDAQ,중견기업부,1153,2,-1,-0.09,1160,1160,1150,18903,21772811,30547049314,26493538,KSQ
1493,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,774,1,2,0.26,772,830,759,167708,130877283,30478897080,39378420,KSQ
1494,033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,935,2,-7,-0.74,932,938,924,4772,4441584,30461684770,32579342,KSQ
1495,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2545,1,50,2.0,2470,2585,2470,26557,67440955,30458661800,11968040,KSQ
1496,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3320,2,-65,-1.92,3355,3405,3300,20951,69963875,30346274080,9140444,KSQ
1497,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),70,2,-1,-1.41,72,72,69,6021652,420665870,30235243500,431932050,KSQ
1498,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,2350,2,-50,-2.08,2380,2430,2350,30057,71210490,30230486950,12864037,KSQ
1499,065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,2220,1,224,11.22,2030,2255,1998,960328,2107381499,30221705820,13613381,KSQ
1500,368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,3230,2,-30,-0.92,3260,3270,3185,16781,53841385,30188096800,9346160,KSQ
1501,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1200,1,16,1.35,1169,1219,1166,70489,84286526,30100220400,25083517,KSQ
1502,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4120,2,-15,-0.36,4135,4160,4110,4097,16935545,30076000000,7300000,KSQ
1503,043090,KR7043090000,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),404,2,-4,-0.98,408,419,388,500474,200934931,30062751404,74412751,KSQ
1504,032980,KR7032980005,바이온,KOSDAQ,중견기업부,669,1,8,1.21,661,677,610,255516,164056409,29956475310,44777990,KSQ
1505,276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,2520,1,85,3.49,2435,2980,2435,947472,2567348115,29954244600,11886605,KSQ
1506,317240,KR7317240000,TS트릴리온,KOSDAQ,관리종목(소속부없음),279,0,0,0.0,0,0,0,0,0,29920217238,107240922,KSQ
1507,060900,KR7060900008,DGP,KOSDAQ,중견기업부,1184,2,-16,-1.33,1220,1248,1145,149364,179626844,29905743136,25258229,KSQ
1508,429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,6620,2,-80,-1.19,6690,6710,6530,15355,101060210,29831375000,4506250,KSQ
1509,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4030,1,25,0.62,4005,4160,3940,25730,102642580,29786479580,7391186,KSQ
1510,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
1511,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1523,2,-2,-0.13,1524,1541,1466,32280,48199567,29705358069,19504503,KSQ
1512,040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,2460,1,35,1.44,2435,2500,2390,21314,51767510,29656616100,12055535,KSQ
1513,146060,KR7146060009,율촌,KOSDAQ,중견기업부,1229,2,-17,-1.36,1282,1300,1216,284272,356190301,29515166255,24015595,KSQ
1514,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1004,2,-2,-0.2,1000,1006,997,26912,26966555,29467400000,29350000,KSQ
1515,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3420,1,5,0.15,3430,3435,3365,21475,72876095,29448207540,8610587,KSQ
1516,078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,543,2,-10,-1.81,548,555,535,124322,67739747,29436214077,54210339,KSQ
1517,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2505,1,75,3.09,2430,2520,2430,13856,34352090,29317821105,11703721,KSQ
1518,038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,253,2,-6,-2.32,258,261,252,418201,106848348,29275729791,115714347,KSQ
1519,237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4495,2,-85,-1.86,4630,4635,4490,26078,118451155,29202217000,6496600,KSQ
1520,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1007,1,3,0.3,999,1009,995,76463,76532090,29091518051,28889293,KSQ
1521,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4170,1,45,1.09,4135,4250,4105,21568,89414790,29069887320,6971196,KSQ
1522,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,5610,2,-20,-0.36,5620,5620,5480,9533,52991200,29049993720,5178252,KSQ
1523,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,1760,2,-2,-0.11,1762,1762,1741,1866,3281722,29046670400,16503790,KSQ
1524,094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,1355,2,-34,-2.45,1389,1389,1355,23683,32297610,28996415995,21399569,KSQ
1525,072520,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
1526,208710,KR7208710004,바이오로그디바이스,KOSDAQ,중견기업부,437,2,-12,-2.67,444,448,437,63816,28228732,28798590168,65900664,KSQ
1527,451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2005,3,0,0.0,2005,2005,1990,41467,82588152,28771750000,14350000,KSQ
1528,083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1348,2,-1,-0.07,1346,1365,1330,36414,48799305,28766763492,21340329,KSQ
1529,052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,1603,1,25,1.58,1578,1609,1562,20888,33077216,28634154962,17862854,KSQ
1530,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1440,2,-12,-0.83,1452,1468,1440,36576,53035098,28368000000,19700000,KSQ
1531,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,867,2,-3,-0.34,869,870,862,25129,21761929,28288520217,32628051,KSQ
1532,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1289,2,-6,-0.46,1284,1295,1283,20975,27027968,28207126417,21882953,KSQ
1533,006920,KR7006920003,모헨즈,KOSDAQ,벤처기업부,2560,2,-40,-1.54,2600,2650,2530,13029,33902015,27955200000,10920000,KSQ
1534,121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,913,2,-19,-2.04,933,945,913,88848,81954853,27950741775,30614175,KSQ
1535,177350,KR7177350006,베셀,KOSDAQ,투자주의환기종목(소속부없음),312,1,6,1.96,332,358,301,18081962,5948116459,27884077416,89372043,KSQ
1536,076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1090,2,-8,-0.73,1097,1097,1076,23840,26007110,27743985820,25453198,KSQ
1537,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2390,2,-20,-0.83,2370,2410,2320,21042,49706195,27703331280,11591352,KSQ
1538,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,858,2,-5,-0.58,863,863,849,2939,2515376,27635572536,32209292,KSQ
1539,159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,754,2,-1,-0.13,755,758,721,52305,39462770,27453213892,36410098,KSQ
1540,193250,KR7193250008,링크드,KOSDAQ,중견기업부,433,2,-13,-2.91,441,442,420,145870,62830976,27419022241,63323377,KSQ
1541,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3050,1,150,5.17,2880,3200,2875,26255,78857250,26957574450,8838549,KSQ
1542,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2650,2,-10,-0.38,2660,2660,2600,12720,33283980,26901694950,10151583,KSQ
1543,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,2760,1,5,0.18,2755,2765,2700,17109,46615875,26856428400,9730590,KSQ
1544,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1839,2,-11,-0.59,1860,1889,1811,76698,141029738,26807728260,14577340,KSQ
1545,093380,KR7093380004,풍강,KOSDAQ,우량기업부,2705,2,-70,-2.52,2775,2775,2685,14723,39930595,26723541665,9879313,KSQ
1546,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,427,2,-4,-0.93,429,458,424,111169,47981739,26543350351,62162413,KSQ
1547,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,516,2,-12,-2.27,528,528,515,65663,34249336,26268095592,50907162,KSQ
1548,014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,2215,3,0,0.0,2195,2215,2155,1642,3593975,26137000000,11800000,KSQ
1549,377460,KR7377460001,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
1550,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1254,1,44,3.64,1210,1273,1210,158500,197847787,25941837834,20687271,KSQ
1551,023790,KR7023790009,동일철강,KOSDAQ,관리종목(소속부없음),1244,2,-18,-1.43,1263,1279,1234,5631,7060017,25926620740,20841335,KSQ
1552,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,333,3,0,0.0,333,336,330,261307,86930648,25880876883,77720351,KSQ
1553,464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1994,2,-2,-0.1,1995,1997,1979,53507,106130502,25732570000,12905000,KSQ
1554,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1050,2,-43,-3.93,1081,1093,1050,140862,150072914,25491417000,24277540,KSQ
1555,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1549,2,-40,-2.52,1586,1595,1542,110828,173281195,25302416222,16334678,KSQ
1556,103230,KR7103230009,에스앤더블류,KOSDAQ,벤처기업부,3510,2,-110,-3.04,3620,3635,3500,7657,27242940,25272000000,7200000,KSQ
1557,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2595,2,-5,-0.19,2550,2665,2490,15252,39022660,25103827590,9673922,KSQ
1558,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,3390,1,130,3.99,3260,3390,3130,43420,141829705,24781917000,7310300,KSQ
1559,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,6160,2,-30,-0.48,6130,6170,6050,1476,9017780,24640000000,4000000,KSQ
1560,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2610,1,25,0.97,2585,2620,2555,8467,21830525,24534000000,9400000,KSQ
1561,290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,6310,2,-40,-0.63,6490,6690,6240,14833,95330290,24470003320,3877972,KSQ
1562,044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,600,1,10,1.69,590,613,590,43002,25665837,24398236800,40663728,KSQ
1563,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2245,2,-20,-0.88,2250,2260,2220,13048,29163885,24398053850,10867730,KSQ
1564,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),676,3,0,0.0,671,681,666,19288,12936801,24357150688,36031288,KSQ
1565,232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,2080,1,10,0.48,2060,2105,2000,30926,62891105,24351541760,11707472,KSQ
1566,139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
1567,079650,KR7079650008,서산,KOSDAQ,중견기업부,1207,1,6,0.5,1201,1207,1201,29036,34906673,24140000000,20000000,KSQ
1568,050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,1769,1,6,0.34,1763,1789,1736,17894,31472216,23994868134,13564086,KSQ
1569,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2990,2,-65,-2.13,3025,3055,2950,12993,38823445,23873678920,7984508,KSQ
1570,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ
1571,032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1100,2,-21,-1.87,1113,1128,1091,38212,42155110,23640131900,21491029,KSQ
1572,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1458,2,-15,-1.02,1473,1500,1458,25991,38114333,23639414220,16213590,KSQ
1573,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,709,2,-6,-0.84,707,712,683,67722,47478191,23520045532,33173548,KSQ
1574,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1260,2,-33,-2.55,1272,1293,1251,33549,42435527,23317291620,18505787,KSQ
1575,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,620,2,-9,-1.43,625,626,610,27779,17190630,23198845660,37417493,KSQ
1576,042940,KR7042940007,상지건설,KOSDAQ,중견기업부,5810,2,-140,-2.35,5900,5950,5810,8014,46767430,23134339340,3981814,KSQ
1577,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),429,2,-1,-0.23,424,435,424,66357,28703684,23056162272,53743968,KSQ
1578,258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ
1579,053950,KR7053950002,경남제약,KOSDAQ,중견기업부,643,2,-15,-2.28,658,670,630,242524,155807193,22886557486,35593402,KSQ
1580,225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,858,2,-30,-3.38,881,891,858,42887,37502655,22854299754,26636713,KSQ
1581,900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),79,2,-3,-3.66,82,83,79,3394149,272096239,22770341114,288232166,KSQ
1582,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,592,2,-4,-0.67,595,606,588,104743,62103162,22706464288,38355514,KSQ
1583,002680,KR7002680007,한탑,KOSDAQ,투자주의환기종목(소속부없음),701,1,4,0.57,699,744,688,350480,247941565,22654076099,32316799,KSQ
1584,214310,KR7214310005,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),6120,0,0,0.0,0,0,0,0,0,22516275600,3679130,KSQ
1585,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,1982,2,-8,-0.4,2000,2085,1979,9667,19233837,22510985184,11357712,KSQ
1586,054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,3930,2,-10,-0.25,3940,3940,3900,984,3849720,22504924920,5726444,KSQ
1587,258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,900,1,15,1.69,885,902,867,56008,50060825,22492155600,24991284,KSQ
1588,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2410,1,85,3.66,2310,2430,2295,17851,41309965,22473563300,9325130,KSQ
1589,123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,687,2,-31,-4.32,710,717,685,71799,49784846,22436418354,32658542,KSQ
1590,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,1864,1,14,0.76,1850,1884,1845,10597,19679546,22423920000,12030000,KSQ
1591,065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,251,2,-11,-4.2,268,272,243,3328721,847567103,22331610309,88970559,KSQ
